"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: ThreeLayerCNN  |  dataset: CIFAR100(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
4,27,3.785315,0.16096,0.83904
4,28,3.778661,0.1602,0.8398
4,29,3.773348,0.16304,0.83696
4,30,3.763906,0.16256,0.83744
4,31,3.75545,0.16548,0.83452
4,32,3.752948,0.16452,0.83548
4,33,3.748656,0.16652,0.83348
4,34,3.741933,0.16896,0.83104
4,35,3.737565,0.16832,0.83168
4,36,3.731532,0.1682,0.8318
4,37,3.727407,0.1716,0.8284
4,38,3.725485,0.17036,0.8296399999999999
4,39,3.715055,0.17404,0.82596
4,40,3.71601,0.17368,0.8263199999999999
4,41,3.711963,0.17356,0.8264400000000001
4,42,3.709462,0.17412,0.82588
4,43,3.703125,0.17792,0.82208
4,44,3.699375,0.1754,0.8246
4,45,3.700184,0.17512,0.8248800000000001
4,46,3.693004,0.17924,0.8207599999999999
4,47,3.692119,0.17632,0.82368
4,48,3.688538,0.1792,0.8208
4,49,3.683045,0.18156,0.8184400000000001
4,50,3.681796,0.17984,0.82016
4,51,3.678876,0.18236,0.81764
4,52,3.67834,0.18064,0.81936
4,53,3.674705,0.18288,0.8171200000000001
4,54,3.673127,0.18272,0.81728
4,55,3.670123,0.18252,0.81748
4,56,3.666918,0.18256,0.8174399999999999
4,57,3.666653,0.18488,0.8151200000000001
4,58,3.66272,0.18416,0.81584
4,59,3.660901,0.18324,0.81676
4,60,3.659336,0.184,0.8160000000000001
4,61,3.654603,0.18464,0.81536
4,62,3.653938,0.184,0.8160000000000001
4,63,3.65076,0.18636,0.81364
4,64,3.649599,0.18412,0.8158799999999999
4,65,3.644064,0.18572,0.81428
4,66,3.646737,0.18552,0.81448
4,67,3.647384,0.1858,0.8142
4,68,3.640285,0.1886,0.8114
4,69,3.640701,0.18632,0.81368
4,70,3.639045,0.18944,0.81056
4,71,3.635928,0.18736,0.81264
4,72,3.635678,0.18772,0.81228
4,73,3.633605,0.1878,0.8122
4,74,3.632277,0.1868,0.8132
4,75,3.63063,0.1896,0.8104
4,76,3.630214,0.18792,0.81208
4,77,3.626726,0.18928,0.81072
4,78,3.625397,0.18856,0.8114399999999999
4,79,3.624947,0.19004,0.80996
4,80,3.622368,0.19172,0.80828
4,81,3.622033,0.19144,0.80856
4,82,3.622349,0.1902,0.8098
4,83,3.617616,0.19032,0.80968
4,84,3.619776,0.19096,0.80904
4,85,3.615094,0.19264,0.80736
4,86,3.618662,0.18912,0.81088
4,87,3.614683,0.19076,0.80924
