"┌───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR10(25000/5000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
3,35,1.235279,0.59672,0.40327999999999997
3,36,1.222444,0.60012,0.39988
3,37,1.202889,0.60864,0.39136000000000004
3,38,1.205089,0.60804,0.39196
3,39,1.185502,0.61372,0.38627999999999996
3,40,1.179269,0.6162,0.38380000000000003
3,41,1.170719,0.61828,0.38171999999999995
3,42,1.160271,0.61732,0.38268
3,43,1.139335,0.62504,0.37495999999999996
3,44,1.137821,0.626,0.374
3,45,1.127124,0.62968,0.37032
3,46,1.122812,0.63272,0.36728000000000005
3,47,1.111559,0.6334,0.36660000000000004
3,48,1.10369,0.63992,0.36007999999999996
3,49,1.103196,0.63628,0.36372000000000004
3,50,1.089088,0.64012,0.35988
3,51,1.084394,0.64004,0.35995999999999995
3,52,1.078281,0.6438,0.35619999999999996
3,53,1.063802,0.64588,0.35412
3,54,1.057503,0.65036,0.34963999999999995
3,55,1.040245,0.65316,0.34684000000000004
3,56,1.033299,0.65652,0.34348
3,57,1.041722,0.65204,0.34796000000000005
3,58,1.029127,0.661,0.33899999999999997
3,59,1.026603,0.6556,0.34440000000000004
3,60,1.009705,0.6622,0.3378
3,61,1.01554,0.65972,0.34028
3,62,1.001134,0.6674,0.3326
3,63,0.994488,0.6684,0.3316
3,64,0.990753,0.6664,0.3336
3,65,0.992786,0.66964,0.33036
3,66,0.981412,0.6716,0.3284
3,67,0.977768,0.67228,0.32772
3,68,0.961747,0.67572,0.32428
3,69,0.967587,0.67564,0.32436
3,70,0.94861,0.67944,0.32055999999999996
3,71,0.956529,0.6784,0.3216
3,72,0.956698,0.67688,0.32311999999999996
3,73,0.946815,0.67916,0.32084
3,74,0.937808,0.68216,0.31784
3,75,0.942703,0.68148,0.31852
3,76,0.925966,0.68556,0.31444000000000005
3,77,0.922096,0.68744,0.31255999999999995
3,78,0.920965,0.68824,0.31176000000000004
3,79,0.910956,0.69072,0.30928
3,80,0.916397,0.6904,0.3096
3,81,0.919825,0.6884,0.3116
3,82,0.904891,0.69212,0.30788000000000004
3,83,0.896354,0.70016,0.29984
3,84,0.883985,0.69976,0.30023999999999995
3,85,0.897205,0.69404,0.30596
3,86,0.886947,0.70004,0.29996
3,87,0.876353,0.7,0.30000000000000004
3,88,0.879005,0.70128,0.29872
3,89,0.865221,0.70424,0.29576
3,90,0.873317,0.70136,0.29864
3,91,0.873968,0.70328,0.29672
3,92,0.864355,0.70208,0.29791999999999996
3,93,0.863226,0.70168,0.29832000000000003
3,94,0.861744,0.7074,0.29259999999999997
3,95,0.85626,0.70896,0.29103999999999997
3,96,0.845777,0.71236,0.28764
3,97,0.846965,0.71076,0.28924000000000005
3,98,0.849072,0.70896,0.29103999999999997
3,99,0.837191,0.71312,0.28688
