"┌─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR100(50000/10000) | data_augmentation: False | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 100  │
└─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
56,62,0.050308,0.9855,0.014499999999999957
56,63,0.046086,0.98698,0.013020000000000032
56,64,0.040714,0.9885,0.011499999999999955
56,65,0.062367,0.9813,0.01870000000000005
56,66,0.071151,0.97844,0.021560000000000024
56,67,0.038096,0.98822,0.011780000000000013
56,68,0.036029,0.98876,0.011240000000000028
56,69,0.040531,0.98816,0.011839999999999962
56,70,0.038813,0.98836,0.011639999999999984
56,71,0.035917,0.9894,0.010600000000000054
56,72,0.041254,0.98736,0.012639999999999985
56,73,0.03939,0.98818,0.011820000000000053
56,74,0.04385,0.98684,0.01315999999999995
56,75,0.05113,0.98468,0.01532
56,76,0.044251,0.98672,0.013279999999999959
56,77,0.035197,0.98966,0.010340000000000016
56,78,0.043674,0.98722,0.012780000000000014
56,79,0.037212,0.98928,0.010719999999999952
56,80,0.028475,0.99156,0.008440000000000003
56,81,0.031437,0.9903,0.009700000000000042
56,82,0.038682,0.98788,0.01212000000000002
56,83,0.04626,0.98634,0.013660000000000005
56,84,0.061494,0.98136,0.01863999999999999
56,85,0.038112,0.9884,0.011600000000000055
56,86,0.03422,0.99006,0.009939999999999949
56,87,0.031276,0.99016,0.00983999999999996
56,88,0.031389,0.99092,0.009079999999999977
56,89,0.028968,0.99156,0.008440000000000003
56,90,0.030053,0.99102,0.008979999999999988
56,91,0.040215,0.98834,0.011660000000000004
56,92,0.036811,0.98938,0.010619999999999963
56,93,0.042815,0.9875,0.012499999999999956
56,94,0.035261,0.98932,0.010680000000000023
56,95,0.031494,0.99062,0.009380000000000055
56,96,0.030435,0.99164,0.008360000000000034
56,97,0.031759,0.99032,0.009680000000000022
56,98,0.033594,0.9899,0.010099999999999998
56,99,0.034962,0.99046,0.009539999999999993
56,100,0.023604,0.99314,0.006859999999999977
57,1,4.405095,0.04604,0.95396
57,2,4.062592,0.09352,0.90648
57,3,3.803878,0.15012,0.84988
57,4,3.578156,0.2018,0.7982
57,5,3.351475,0.25288,0.74712
57,6,3.16104,0.30118,0.69882
57,7,2.980448,0.34278,0.65722
57,8,2.815646,0.38072,0.61928
57,9,2.607322,0.4259,0.5741
57,10,2.39051,0.47108,0.5289200000000001
57,11,2.119005,0.52116,0.47884000000000004
57,12,1.79026,0.57924,0.42076
57,13,1.393858,0.65576,0.34424
57,14,1.02958,0.7287,0.2713
57,15,0.648697,0.81842,0.18157999999999996
57,16,0.43513,0.87356,0.12644
57,17,0.320299,0.90636,0.09363999999999995
57,18,0.23722,0.92816,0.07184000000000001
57,19,0.253059,0.92428,0.07572000000000001
57,20,0.151007,0.9548,0.04520000000000002
57,21,0.133736,0.9601,0.03990000000000005
57,22,0.117447,0.96592,0.03408
57,23,0.105539,0.96834,0.03166000000000002
57,24,0.095877,0.97164,0.028360000000000052
57,25,0.102403,0.9693,0.03069999999999995
57,26,0.096576,0.9714,0.02859999999999996
57,27,0.084992,0.97476,0.02524000000000004
57,28,0.094911,0.97088,0.029120000000000035
57,29,0.086927,0.97342,0.026580000000000048
57,30,0.08866,0.97316,0.026839999999999975
57,31,0.091581,0.97242,0.02758000000000005
57,32,0.07767,0.97682,0.02317999999999998
57,33,0.079031,0.9769,0.02310000000000001
57,34,0.07433,0.97834,0.021660000000000013
57,35,0.071727,0.97866,0.021340000000000026
57,36,0.071123,0.97934,0.02066000000000001
57,37,0.063903,0.98056,0.019440000000000013
57,38,0.073615,0.97788,0.02212000000000003
57,39,0.077539,0.97668,0.023320000000000007
57,40,0.080206,0.97512,0.024880000000000013
57,41,0.06449,0.98086,0.019140000000000046
57,42,0.052769,0.98482,0.015179999999999971
57,43,0.054166,0.98438,0.015619999999999967
57,44,0.061753,0.98114,0.018859999999999988
57,45,0.054466,0.98378,0.016220000000000012
57,46,0.079223,0.98022,0.01978000000000002
57,47,0.364293,0.89866,0.10133999999999999
57,48,0.046076,0.98674,0.01326000000000005
57,49,0.022334,0.99396,0.006040000000000045
57,50,0.023653,0.99394,0.006059999999999954
57,51,0.031972,0.99068,0.009319999999999995
57,52,0.038013,0.9888,0.011199999999999988
57,53,0.037832,0.99,0.010000000000000009
57,54,0.043769,0.9874,0.012599999999999945
57,55,0.045007,0.98642,0.013580000000000036
57,56,0.057072,0.98312,0.016880000000000006
57,57,0.048246,0.98484,0.015159999999999951
57,58,0.060789,0.98172,0.018279999999999963
57,59,0.050349,0.98446,0.015539999999999998
57,60,0.045864,0.98686,0.01314000000000004
57,61,0.050437,0.98482,0.015179999999999971
57,62,0.039662,0.98872,0.011279999999999957
57,63,0.046262,0.9864,0.013599999999999945
57,64,0.048432,0.98574,0.01426000000000005
57,65,0.050489,0.98566,0.01434000000000002
57,66,0.037177,0.9892,0.010800000000000032
57,67,0.047462,0.98534,0.014660000000000006
57,68,0.048066,0.98522,0.014780000000000015
57,69,0.040762,0.98792,0.01207999999999998
57,70,0.060362,0.98208,0.017920000000000047
57,71,0.038856,0.98864,0.011360000000000037
57,72,0.034714,0.98996,0.010040000000000049
57,73,0.038103,0.98884,0.011159999999999948
57,74,0.039876,0.98798,0.01202000000000003
57,75,0.041293,0.98716,0.012839999999999963
57,76,0.040151,0.98812,0.011880000000000002
57,77,0.047118,0.9864,0.013599999999999945
57,78,0.037115,0.9893,0.010700000000000043
57,79,0.043983,0.98706,0.012939999999999952
57,80,0.039746,0.98744,0.012560000000000016
57,81,0.031806,0.99046,0.009539999999999993
57,82,0.042801,0.98712,0.012880000000000003
57,83,0.038808,0.98862,0.011379999999999946
57,84,0.035913,0.9894,0.010600000000000054
57,85,0.037514,0.989,0.01100000000000001
57,86,0.031731,0.99066,0.009340000000000015
57,87,0.03508,0.99026,0.009739999999999971
57,88,0.029949,0.99154,0.008460000000000023
57,89,0.042175,0.98946,0.010539999999999994
57,90,0.160847,0.95414,0.04586000000000001
57,91,0.024582,0.99314,0.006859999999999977
57,92,0.014887,0.99594,0.0040599999999999525
57,93,0.017588,0.9954,0.0046000000000000485
57,94,0.013068,0.9967,0.0032999999999999696
57,95,0.015728,0.99548,0.0045199999999999685
57,96,0.026279,0.99246,0.007539999999999991
57,97,0.045014,0.9868,0.01319999999999999
57,98,0.044376,0.98678,0.01322000000000001
57,99,0.029616,0.99082,0.009179999999999966
57,100,0.030101,0.99056,0.009440000000000004
58,1,4.465847,0.03748,0.96252
58,2,4.131062,0.08032,0.91968
58,3,3.9001,0.13018,0.86982
58,4,3.687016,0.177,0.823
58,5,3.489642,0.22452,0.77548
58,6,3.300737,0.2673,0.7327
58,7,3.112684,0.3125,0.6875
58,8,2.947407,0.34962,0.65038
58,9,2.751829,0.39534,0.60466
58,10,2.556954,0.43662,0.56338
58,11,2.324364,0.4808,0.5192
58,12,2.029271,0.53682,0.46318000000000004
58,13,1.680738,0.59744,0.40256000000000003
58,14,1.267666,0.67886,0.32114
58,15,0.864502,0.76698,0.23302
58,16,0.573716,0.83712,0.16288000000000002
