"┌────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│  Model: PreActResNet  |  dataset: CIFAR100(50000/10000) | data_augmentation: True | noise: 0.2 | batch_size: 256 | learning_rate: 0.001 | epochs: 200  │
└────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"

units,epochs,train_loss,train_accuracy,train_error
2,43,3.590857,0.19316,0.80684
2,44,3.587746,0.1931,0.8069
2,45,3.583634,0.19402,0.80598
2,46,3.57899,0.1954,0.8046
2,47,3.572811,0.19566,0.80434
2,48,3.568591,0.19732,0.8026800000000001
2,49,3.56867,0.19752,0.80248
2,50,3.565118,0.19794,0.80206
2,51,3.5607,0.19912,0.80088
2,52,3.553498,0.20248,0.79752
2,53,3.550545,0.20068,0.79932
2,54,3.547973,0.2024,0.7976
2,55,3.54302,0.20248,0.79752
2,56,3.541442,0.20444,0.79556
2,57,3.534887,0.20372,0.79628
2,58,3.534027,0.20416,0.79584
2,59,3.532088,0.2034,0.7966
2,60,3.524911,0.20638,0.79362
2,61,3.524063,0.20686,0.79314
2,62,3.520863,0.2064,0.7936
2,63,3.51867,0.20706,0.79294
2,64,3.515908,0.20848,0.79152
2,65,3.512286,0.20792,0.79208
2,66,3.510003,0.20824,0.79176
2,67,3.507601,0.21052,0.78948
2,68,3.508913,0.2095,0.7905
2,69,3.499178,0.20932,0.79068
2,70,3.499533,0.21136,0.78864
2,71,3.498221,0.2098,0.7902
2,72,3.499309,0.20946,0.79054
2,73,3.49424,0.21156,0.78844
2,74,3.491781,0.21222,0.78778
2,75,3.492193,0.21254,0.78746
2,76,3.486433,0.21182,0.78818
2,77,3.487838,0.21258,0.78742
2,78,3.484777,0.21372,0.78628
2,79,3.482368,0.21396,0.78604
2,80,3.482837,0.21364,0.78636
2,81,3.481596,0.21568,0.78432
2,82,3.47436,0.21524,0.78476
2,83,3.4768,0.21636,0.78364
2,84,3.473309,0.21548,0.78452
2,85,3.471624,0.216,0.784
2,86,3.470429,0.21664,0.7833600000000001
2,87,3.469396,0.21742,0.78258
2,88,3.47041,0.2166,0.7834
2,89,3.468244,0.21832,0.78168
2,90,3.467758,0.21764,0.7823599999999999
2,91,3.463483,0.21704,0.78296
2,92,3.461408,0.21844,0.78156
2,93,3.462492,0.21854,0.78146
2,94,3.4613,0.21798,0.7820199999999999
2,95,3.45821,0.21806,0.78194
2,96,3.454695,0.2204,0.7796
2,97,3.454819,0.21826,0.78174
2,98,3.454819,0.21838,0.78162
2,99,3.452301,0.21866,0.78134
2,100,3.449908,0.22004,0.77996
2,101,3.449607,0.2212,0.7787999999999999
2,102,3.449569,0.21998,0.7800199999999999
2,103,3.447963,0.22136,0.77864
2,104,3.444574,0.22126,0.77874
2,105,3.447125,0.22104,0.77896
2,106,3.44494,0.22074,0.7792600000000001
2,107,3.445377,0.22168,0.77832
2,108,3.441091,0.22102,0.77898
2,109,3.443303,0.22118,0.7788200000000001
2,110,3.438198,0.22038,0.77962
2,111,3.44006,0.2218,0.7782
2,112,3.437888,0.2226,0.7774
2,113,3.433107,0.22288,0.77712
2,114,3.434068,0.2237,0.7763
2,115,3.435201,0.22392,0.77608
2,116,3.433956,0.22176,0.77824
2,117,3.434576,0.22128,0.77872
2,118,3.429685,0.22362,0.77638
2,119,3.428208,0.2249,0.7751
2,120,3.427654,0.22322,0.77678
2,121,3.428034,0.22384,0.77616
2,122,3.425119,0.22522,0.77478
2,123,3.426055,0.22284,0.77716
2,124,3.424737,0.22362,0.77638
2,125,3.42302,0.22496,0.77504
2,126,3.421634,0.22598,0.77402
2,127,3.423237,0.22504,0.77496
2,128,3.419362,0.22408,0.7759199999999999
2,129,3.420522,0.22498,0.77502
2,130,3.419117,0.2248,0.7752
2,131,3.420648,0.2264,0.7736000000000001
2,132,3.4165,0.22514,0.77486
2,133,3.414882,0.22648,0.77352
2,134,3.415008,0.22654,0.77346
2,135,3.415396,0.22596,0.7740400000000001
2,136,3.415422,0.2252,0.7747999999999999
2,137,3.413542,0.22702,0.77298
2,138,3.413064,0.22528,0.77472
2,139,3.416484,0.22642,0.7735799999999999
2,140,3.41093,0.22724,0.77276
2,141,3.409617,0.22658,0.77342
2,142,3.409432,0.22768,0.77232
2,143,3.409779,0.22802,0.77198
2,144,3.40819,0.2269,0.7731
2,145,3.406755,0.2267,0.7733
2,146,3.404526,0.2265,0.7735
2,147,3.407694,0.22664,0.77336
2,148,3.403445,0.22708,0.77292
2,149,3.40512,0.22774,0.77226
2,150,3.403512,0.22818,0.77182
2,151,3.402182,0.2276,0.7724
